annee,pays,fichier,score_eco
2010.0,LUX,data/processed/EUPDCorp_TXT/2010.0/LUX.txt,0.5523946941973298
2010.0,LVA,data/processed/EUPDCorp_TXT/2010.0/LVA.txt,0.44256661048359675
2010.0,GRC,data/processed/EUPDCorp_TXT/2010.0/GRC.txt,0.6410354651857008
2010.0,IRL,data/processed/EUPDCorp_TXT/2010.0/IRL.txt,0.2038484894254705
2010.0,CYP,data/processed/EUPDCorp_TXT/2010.0/CYP.txt,0.45504037392373
2010.0,FIN,data/processed/EUPDCorp_TXT/2010.0/FIN.txt,0.5993135010707613
2010.0,ROU,data/processed/EUPDCorp_TXT/2010.0/ROU.txt,0.6972246666355995
2010.0,BEL,data/processed/EUPDCorp_TXT/2010.0/BEL.txt,0.6322905686616174
2010.0,FRA,data/processed/EUPDCorp_TXT/2010.0/FRA.txt,0.6581869111159653
2010.0,AUT,data/processed/EUPDCorp_TXT/2010.0/AUT.txt,0.6161474169745677
2010.0,BGR,data/processed/EUPDCorp_TXT/2010.0/BGR.txt,0.5920288164194905
2011.0,ITA,data/processed/EUPDCorp_TXT/2011.0/ITA.txt,0.6534234196464376
2011.0,MLT,data/processed/EUPDCorp_TXT/2011.0/MLT.txt,0.5349545486308578
2011.0,POL,data/processed/EUPDCorp_TXT/2011.0/POL.txt,0.638037305339432
2011.0,CZE,data/processed/EUPDCorp_TXT/2011.0/CZE.txt,0.6356966900026738
2011.0,GBR,data/processed/EUPDCorp_TXT/2011.0/GBR.txt,0.5882777637524907
2011.0,DEU,data/processed/EUPDCorp_TXT/2011.0/DEU.txt,0.6432739779007749
2011.0,PRT,data/processed/EUPDCorp_TXT/2011.0/PRT.txt,0.6240303539829244
2011.0,SVK,data/processed/EUPDCorp_TXT/2011.0/SVK.txt,0.6665305495939057
2011.0,SVN,data/processed/EUPDCorp_TXT/2011.0/SVN.txt,0.4759603932962556
2011.0,LTU,data/processed/EUPDCorp_TXT/2011.0/LTU.txt,0.683348319072092
2011.0,NLD,data/processed/EUPDCorp_TXT/2011.0/NLD.txt,0.5640202055429268
2011.0,DNK,data/processed/EUPDCorp_TXT/2011.0/DNK.txt,0.5737169336300536
2011.0,SWE,data/processed/EUPDCorp_TXT/2011.0/SWE.txt,0.6238697955991565
2011.0,HUN,data/processed/EUPDCorp_TXT/2011.0/HUN.txt,0.5237925211157887
2011.0,EST,data/processed/EUPDCorp_TXT/2011.0/EST.txt,0.5476550079989629
2011.0,ESP,data/processed/EUPDCorp_TXT/2011.0/ESP.txt,0.6509817858969342
2011.0,LUX,data/processed/EUPDCorp_TXT/2011.0/LUX.txt,0.5809789617935169
2011.0,LVA,data/processed/EUPDCorp_TXT/2011.0/LVA.txt,0.540357932211865
2011.0,GRC,data/processed/EUPDCorp_TXT/2011.0/GRC.txt,0.6646891852654995
2011.0,IRL,data/processed/EUPDCorp_TXT/2011.0/IRL.txt,0.20635744116073554
2011.0,CYP,data/processed/EUPDCorp_TXT/2011.0/CYP.txt,0.40693330794339794
2011.0,FIN,data/processed/EUPDCorp_TXT/2011.0/FIN.txt,0.6075558807109186
2011.0,ROU,data/processed/EUPDCorp_TXT/2011.0/ROU.txt,0.6896104982506495
2011.0,BEL,data/processed/EUPDCorp_TXT/2011.0/BEL.txt,0.6237444191337814
2011.0,FRA,data/processed/EUPDCorp_TXT/2011.0/FRA.txt,0.6358311241326294
2011.0,AUT,data/processed/EUPDCorp_TXT/2011.0/AUT.txt,0.609779253916048
2011.0,BGR,data/processed/EUPDCorp_TXT/2011.0/BGR.txt,0.5896877724076203
2012.0,ITA,data/processed/EUPDCorp_TXT/2012.0/ITA.txt,0.652037267998722
2012.0,MLT,data/processed/EUPDCorp_TXT/2012.0/MLT.txt,0.5164340720463675
2012.0,POL,data/processed/EUPDCorp_TXT/2012.0/POL.txt,0.6281645679970466
2012.0,CZE,data/processed/EUPDCorp_TXT/2012.0/CZE.txt,0.6143788507328153
2012.0,GBR,data/processed/EUPDCorp_TXT/2012.0/GBR.txt,0.5996637340895824
2012.0,DEU,data/processed/EUPDCorp_TXT/2012.0/DEU.txt,0.6180491691973097
2012.0,PRT,data/processed/EUPDCorp_TXT/2012.0/PRT.txt,0.6111779937481429
2012.0,SVK,data/processed/EUPDCorp_TXT/2012.0/SVK.txt,0.6714745430652702
2012.0,SVN,data/processed/EUPDCorp_TXT/2012.0/SVN.txt,0.5268192679257105
2012.0,LTU,data/processed/EUPDCorp_TXT/2012.0/LTU.txt,0.6686332855815643
2012.0,NLD,data/processed/EUPDCorp_TXT/2012.0/NLD.txt,0.5521009712305895
2012.0,DNK,data/processed/EUPDCorp_TXT/2012.0/DNK.txt,0.5423217212104702
